captions,img_id,img_url,topic
An RQ8A Fire Scout takes off at the Webster Field Annex of NAS Patuxent River in 2005 English 050627N0295M256 St Inigoes Md June 27 2005160 A RQ8A Fire Scout Vertical Takeoff and Landing Tactical Unmanned Aerial Vehicle VTUAV System takes off for a flight demonstration at the 2005 Naval Unmanned Aerial Vehicle Air Demo held at the Webster Field Annex of Naval Air Station Patuxent River Fire Scout has the ability to autonomously take off and land from any aviationcapable warship and at unprepared landing zones With an onstation endurance of over four hours the Fire Scout system is capable of continuous operations providing coverage at 110 nautical miles from the launch site Utilizing a baseline payload that includes electroopticalinfrared sensors and a laser rangefinder designator Fire Scout can find and identify tactical targets track and designate targets accurately provide targeting data to strike platforms employ precision weapons and perform battle damage assessment The daylong UAV demonstration highlights unmanned technology and capabilities from the military and industry and offers a unique opportunity to display and demonstrate fullscale systems and hardware This years theme was160Focusing Unmanned Technology on the Global War on Terror US Navy photo by Photographers Mate 2nd Class Daniel J McLain RELEASED source httpwwwnavymilmanagementphotodbphotos050627N0295M256jpg info httpwwwnavymilviewimageaspid25693,/home/hamed/projects/av_all/images/44.jpg,https://aise.blob.core.windows.net/aise1/44.jpg,42
The IAI Heron is an unmanned aerial vehicle UAV with a twinboom configuration IAI Heron 1 UAV in flight Location NAVAL AIR STATION FALLON NEVADA NV UNITED STATES OF AMERICA USA,/home/hamed/projects/av_all/images/45.jpg,https://aise.blob.core.windows.net/aise1/45.jpg,41
 OQ2A Radioplane Unmanned Aerial Vehicles,/home/hamed/projects/av_all/images/46.jpg,https://aise.blob.core.windows.net/aise1/46.jpg,41
 English A Scan Eagle Unmanned Aerial Vehicle,/home/hamed/projects/av_all/images/47.jpg,https://aise.blob.core.windows.net/aise1/47.jpg,41
 English This remote controlled toy aircraft has four helicoptertype blades flies silently and has several cameras  one pointing down one pointing forwards It hovers a few feet off the floor of the store It is controlled by an IPadtype device Brand name is Parrot model is ARDrone 20,/home/hamed/projects/av_all/images/48.jpg,https://aise.blob.core.windows.net/aise1/48.jpg,-1
A US Navy MQ8 Fire Scout UAV helicopter like the one shot down by Gaddafi forces on 21 June English MQ8B Fire Scout Vertical Unmanned Air System VUAS flies with the BRITE Star II electroopticalinfrared payload using a Tactical Common Data Link TCDL at Webster Field Naval Air Station Patuxent River Md,/home/hamed/projects/av_all/images/49.jpg,https://aise.blob.core.windows.net/aise1/49.jpg,-1
Aerial view ,/home/hamed/projects/av_all/images/50.jpg,https://aise.blob.core.windows.net/aise1/50.jpg,21
UAV with launcher Ido Iranian Yasir drone,/home/hamed/projects/av_all/images/51.jpg,https://aise.blob.core.windows.net/aise1/51.jpg,-1
Interspect UAS B 31 octocopter for commercial aerial cartographic purposes and 3D mapping English Interspect Unmanned Aerial Vehicle for aerial photogrammetry Magyar Interspect pilóta nélküli oktokopter légi fotogrammetriai felmérésekhez,/home/hamed/projects/av_all/images/52.jpg,https://aise.blob.core.windows.net/aise1/52.jpg,41
UAVs such as the RQ11 Raven transmit video that shows realtime nearby dangers An unmanned aerial vehicle with a camera mounted on board was the focus of a Remote Operated Video Enhanced Receiver demonstration July 28 at the US Air Force Academy The ROVER is basically a laptop with antennas that receives video captured by a UAV that shows realtime nearby dangers allowing ground troops to make quick decisions regarding air strikes US Air Force photoDennis Rogers,/home/hamed/projects/av_all/images/53.jpg,https://aise.blob.core.windows.net/aise1/53.jpg,0
UAV SAGEM Sperwer B 1990s SAGEM Sperwer,/home/hamed/projects/av_all/images/54.jpg,https://aise.blob.core.windows.net/aise1/54.jpg,-1
 Aerial view of,/home/hamed/projects/av_all/images/55.jpg,https://aise.blob.core.windows.net/aise1/55.jpg,21
 English Carnegie Free Library Harris Promenade corner High Street San Fernando Trinidad and Tobago Photo taken as part of the Southern Trinidad Aerial Photo Project a small project sponsored by WMDE Drone used DJI Phantom 4 Snapshot taken from video footage via VLC then cropped with Irfan View,/home/hamed/projects/av_all/images/56.jpg,https://aise.blob.core.windows.net/aise1/56.jpg,25
 DJI Mavic Pro drone on a wooden floor,/home/hamed/projects/av_all/images/57.jpg,https://aise.blob.core.windows.net/aise1/57.jpg,-1
A DJI M600 drone similar to the drone used during the incident English DJI Matrice 600 Pro UAS unit by D Ramey Logan,/home/hamed/projects/av_all/images/58.jpg,https://aise.blob.core.windows.net/aise1/58.jpg,80
Skylark 1 closeup St Inigoes Md June 27 2005  A Skylark Unmanned Aerial Vehicle UAV on display at the 2005 Naval UAV Air Demo held at the Webster Field Annex of Naval Air Station Patuxent River Skylark is a manpack system for close range over the hill surveillance and reconnaissance The UAV designed for perimeter security border surveillance and law enforcement has a wingspan of 24 meters and has a mission endurance of two hours Its payload can include a color television camera and a forwardlooking infrared sensor The daylong UAV demonstration highlights unmanned technology and capabilities from the military and industry and offers a unique opportunity to display and demonstrate fullscale systems and hardware This years theme was Focusing Unmanned Technology on the Global War on Terror,/home/hamed/projects/av_all/images/59.jpg,https://aise.blob.core.windows.net/aise1/59.jpg,0
Aerial view ,/home/hamed/projects/av_all/images/60.jpg,https://aise.blob.core.windows.net/aise1/60.jpg,21
ARDrone 20 in flight with indoor hull English Shot in Las Vegas CES 2012,/home/hamed/projects/av_all/images/61.jpg,https://aise.blob.core.windows.net/aise1/61.jpg,41
 Republic ANUSD3 Snooper reconnaissance drone on its zerolength launch trailer,/home/hamed/projects/av_all/images/62.jpg,https://aise.blob.core.windows.net/aise1/62.jpg,-1
An AIM9 Sidewinder striking a QF80 target drone English F104 test firing AIM9 Sidewinder against target drone,/home/hamed/projects/av_all/images/63.jpg,https://aise.blob.core.windows.net/aise1/63.jpg,-1
 English US Army Hunter RQ5 unmanned aircraft,/home/hamed/projects/av_all/images/64.jpg,https://aise.blob.core.windows.net/aise1/64.jpg,-1
Unmanned plane ZALA 42112 ,/home/hamed/projects/av_all/images/65.jpg,https://aise.blob.core.windows.net/aise1/65.jpg,-1
Comparison of many UAV English A comparison of many unmaned aerial vehicles,/home/hamed/projects/av_all/images/66.jpg,https://aise.blob.core.windows.net/aise1/66.jpg,5
Pteryx UAV a civilian UAV for aerial photography and photo mapping with rollstabilised camera head English Pteryx UAV for aerial photography,/home/hamed/projects/av_all/images/67.jpg,https://aise.blob.core.windows.net/aise1/67.jpg,41
Flying prototype of the Parrot ARDrone Parrot ARDrone prototype flying,/home/hamed/projects/av_all/images/68.jpg,https://aise.blob.core.windows.net/aise1/68.jpg,-1
2016 model DJI Phantom 4 quadcopter with a gimbal stabilised 4K UHD camera GPS stabilization and automatic obstacle avoidance English This is a new 2016 advanced quadcopter with a high definition 4k stabilized video and still camera GPS stabilization automatic obstacle avoidance and many other features,/home/hamed/projects/av_all/images/69.jpg,https://aise.blob.core.windows.net/aise1/69.jpg,80
Queensland Police Service drone 2018 English Queensland Police Service drone Remotely Piloted Aircraft Systems RPAS 2018,/home/hamed/projects/av_all/images/70.jpg,https://aise.blob.core.windows.net/aise1/70.jpg,-1
Aerial view ,/home/hamed/projects/av_all/images/71.jpg,https://aise.blob.core.windows.net/aise1/71.jpg,21
The RQ2 Pioneer an unmanned reconnaissance aircraft developed jointly by AAI Corporation and Israel Aircraft Industries ,/home/hamed/projects/av_all/images/72.jpg,https://aise.blob.core.windows.net/aise1/72.jpg,0
 English DJI Vision Plus  Drone Shot  350 Feet in the air,/home/hamed/projects/av_all/images/73.jpg,https://aise.blob.core.windows.net/aise1/73.jpg,-1
Aerial view ,/home/hamed/projects/av_all/images/74.jpg,https://aise.blob.core.windows.net/aise1/74.jpg,21
San Fernando Hill looking east English San Fernando Hill San Fernando Trinidad and Tobago Photo taken as part of the Southern Trinidad Aerial Photo Project a small project sponsored by WMDE Drone used DJI Phantom 4 Snapshot taken from video footage via VLC,/home/hamed/projects/av_all/images/75.jpg,https://aise.blob.core.windows.net/aise1/75.jpg,25
RQ2 Pioneer English Unmanned aerial vehicle UAV  from the USMC Marine Unmanned Aerial Vehicle Squadron Two,/home/hamed/projects/av_all/images/76.jpg,https://aise.blob.core.windows.net/aise1/76.jpg,0
 Fairchild ANUSD5 Osprey reconnaissance drone on its zerolength launch trailer,/home/hamed/projects/av_all/images/77.jpg,https://aise.blob.core.windows.net/aise1/77.jpg,-1
Aerial view ,/home/hamed/projects/av_all/images/78.jpg,https://aise.blob.core.windows.net/aise1/78.jpg,21
LaSalle Rail Bridge in 2018 English Shot with a DJI Phantom 4 drone,/home/hamed/projects/av_all/images/79.jpg,https://aise.blob.core.windows.net/aise1/79.jpg,21
BTT Northrop Grumman Drone on display at Aviation Unmanned Vehicle Museum in Dallas TX English basic training target drone,/home/hamed/projects/av_all/images/80.jpg,https://aise.blob.core.windows.net/aise1/80.jpg,41
 English Air view from a DJI Spark drone,/home/hamed/projects/av_all/images/81.jpg,https://aise.blob.core.windows.net/aise1/81.jpg,-1
Parrot Disco FPV Parrot DISCO drone,/home/hamed/projects/av_all/images/82.jpg,https://aise.blob.core.windows.net/aise1/82.jpg,0
 English FLYRT radar decoy drone,/home/hamed/projects/av_all/images/83.jpg,https://aise.blob.core.windows.net/aise1/83.jpg,-1
Three view of TDR1 Threeview drawing of Interstate TDR1 assault drone derived from PD photographs,/home/hamed/projects/av_all/images/84.jpg,https://aise.blob.core.windows.net/aise1/84.jpg,5
Parrot ARDrone 20 takeoff Nevada 2012 English Shot in Nevada,/home/hamed/projects/av_all/images/85.jpg,https://aise.blob.core.windows.net/aise1/85.jpg,41
 English Northrop XQ4 target drone in flight,/home/hamed/projects/av_all/images/86.jpg,https://aise.blob.core.windows.net/aise1/86.jpg,-1
Speed wing English Speedflying  Speedriding French Champion and Cofounder Francois Bon with a typical freeridingglider,/home/hamed/projects/av_all/images/87.jpg,https://aise.blob.core.windows.net/aise1/87.jpg,-1
 Armoured frigate Océan,/home/hamed/projects/av_all/images/88.jpg,https://aise.blob.core.windows.net/aise1/88.jpg,10
LZ551G a DH100 Sea Vampire This aircraft is the one used by Eric Winkle Brown in decklanding trials aboard the carrier HMS Ocean 3rd Prototype On 3rd December 1945 pilotted by LtCmdr EM Brown RNVR this aircraft carried out the first jet landing on a ship at sea the ship being HMS Ocean Now displayed in Carrier exhibition FAA Museum Yeovilton 1562011,/home/hamed/projects/av_all/images/89.jpg,https://aise.blob.core.windows.net/aise1/89.jpg,-1
 English Sailing Boats at Sea,/home/hamed/projects/av_all/images/90.jpg,https://aise.blob.core.windows.net/aise1/90.jpg,-1
Hang glider in mid air ,/home/hamed/projects/av_all/images/91.jpg,https://aise.blob.core.windows.net/aise1/91.jpg,23
 English This computergenerated image depicts the current design concept of the Apex highaltitude research sailplane being developed by Advanced Soaring Concepts for NASADrydens ERAST program NASAASC graphic image,/home/hamed/projects/av_all/images/92.jpg,https://aise.blob.core.windows.net/aise1/92.jpg,23
Modern flexible wing hang glider ,/home/hamed/projects/av_all/images/93.jpg,https://aise.blob.core.windows.net/aise1/93.jpg,23
This Japanese Chiyodaclass 29kn 54kmh 33mph seaplane tender carried 24 seaplanes1 日本海軍水上機母艦千歳型千歳鹿児島県佐多岬沖にて公試中の写真,/home/hamed/projects/av_all/images/94.jpg,https://aise.blob.core.windows.net/aise1/94.jpg,-1
Kite Class Sailboat English Kite Class Sailboat,/home/hamed/projects/av_all/images/95.jpg,https://aise.blob.core.windows.net/aise1/95.jpg,56
Kite flying English KhambhatGujarat kite sun and bird,/home/hamed/projects/av_all/images/96.jpg,https://aise.blob.core.windows.net/aise1/96.jpg,-1
 Glider,/home/hamed/projects/av_all/images/97.jpg,https://aise.blob.core.windows.net/aise1/97.jpg,-1
 English Diagram of Wright brothers 1899 kite showing wing bracing and strings attached to handheld sticks used for warping the wing while in flight Used in evidence circa 1920 in a patent lawsuit,/home/hamed/projects/av_all/images/98.jpg,https://aise.blob.core.windows.net/aise1/98.jpg,61
Three Canadair CL215 amphibious flying boats ,/home/hamed/projects/av_all/images/99.jpg,https://aise.blob.core.windows.net/aise1/99.jpg,75
 English Gliders help future Air Force leaders soar  TG10B gliders are sheltered in a hangar on the flightline at the US Air Force Academy Colo The TG10B L23 Super Blanik a conventional twoplace tandem basic training sailplane is used to introduce Air Force cadets to flight through the SoarForAll program Maneuvers flown in the TG10B include aerotow stall recoveries slow flight steep turns and rectangular traffic patterns,/home/hamed/projects/av_all/images/100.jpg,https://aise.blob.core.windows.net/aise1/100.jpg,0
A Kawanishi H8K2 Type 2 Flying Boat ashore ,/home/hamed/projects/av_all/images/101.jpg,https://aise.blob.core.windows.net/aise1/101.jpg,-1
 Boats in the harbor,/home/hamed/projects/av_all/images/102.jpg,https://aise.blob.core.windows.net/aise1/102.jpg,38
 The prototype of the Norwegian Marinens Flyvebaatfabrikk MF12 seaplane trainer,/home/hamed/projects/av_all/images/103.jpg,https://aise.blob.core.windows.net/aise1/103.jpg,75
Hang glider tow with stationary winch in 1987 pilot Manfred Laudahn in ClausthalZellerfeld Germany The red item on the long kite line is a line parachute that will soften the fall of the released kite line After release the human will hang from a short hang line only to tug the kite hang glider wing he then moves the triangle control frame to control the attitudes of the kites wing The fall of the pilots mass provides the tension to fly the wing ,/home/hamed/projects/av_all/images/104.jpg,https://aise.blob.core.windows.net/aise1/104.jpg,5
Colorful deltawing kite English Multicolored nylon lattice delta kite Français160 Cerfvolant triangulaire,/home/hamed/projects/av_all/images/105.jpg,https://aise.blob.core.windows.net/aise1/105.jpg,-1
Glider sound English sailplane sound,/home/hamed/projects/av_all/images/106.jpg,https://aise.blob.core.windows.net/aise1/106.jpg,-1
Newly constructed pilot boat for export to Liverpool England in 2005 Boghammar Marin Pilotboat,/home/hamed/projects/av_all/images/107.jpg,https://aise.blob.core.windows.net/aise1/107.jpg,58
 English Boats,/home/hamed/projects/av_all/images/108.jpg,https://aise.blob.core.windows.net/aise1/108.jpg,24
Wills Wing Eagle hang glider English Wills Wing Eagle in flight,/home/hamed/projects/av_all/images/109.jpg,https://aise.blob.core.windows.net/aise1/109.jpg,85
 Air Cadet Sailplane,/home/hamed/projects/av_all/images/110.jpg,https://aise.blob.core.windows.net/aise1/110.jpg,38
A seaplane launching from British submarine HMS M2 日本語 英国潜水艦M2号と艦載飛行機 English HMS M2 and her Sea Plane,/home/hamed/projects/av_all/images/111.jpg,https://aise.blob.core.windows.net/aise1/111.jpg,-1
Floatplanes at Vancouver International Water Airport English Seair Seaplanes serves British Columbias south coast with Canadas newest quietest and most luxurious seaplanes available Scheduled Flights  We operate up to 12 scheduled flights daily from Downtown Vancouver Harbour to Nanaimo Departure Bay and up to 12 scheduled flights daily from Richmond YVR to Nanaimo Departure Bay as well as up to 8 scheduled flights daily from Richmond YVR to 6 of the major Southern Gulf Islands Charter Flights  We also specialize in seaplane charters in the Pacific Northwest including dropping off or picking up in the USA Experience worldclass salmon and trout fishing landing in secluded coves with white sand beaches or spending an afternoon on a secret lake north of Vancouver enjoying a gourmet picnic lunch Our Fleet consists of 4 different types of aircraft  all of which are scrupulously maintained and piloted by experienced coastal pilots  Seairs friendly personnel are always available to offer you their knowledge and expertise in the floatplane industry Our Terminals are located at Downtown Vancouver Harbour NW corner of the Vancouver Trade and Convention Centre Richmond Vancouver Airport south side at Seair Seaplane Terminal and in Nanaimo at Departure Bay Seair Seaplane Terminal beside BC Ferries Call or book online today Were looking forward to flying with you soon Seair Seaplanes Website wwwseairseaplanescom,/home/hamed/projects/av_all/images/112.jpg,https://aise.blob.core.windows.net/aise1/112.jpg,-1
 Wings of a male Narrowlobed Glider Tramea stenoloba a dragonfly in the family Libellulidae ANIC specimen 7013749 Dorsal view of the right forewing above and the right hindwing below,/home/hamed/projects/av_all/images/113.jpg,https://aise.blob.core.windows.net/aise1/113.jpg,50
Albatros WIV floatplane fighter ,/home/hamed/projects/av_all/images/114.jpg,https://aise.blob.core.windows.net/aise1/114.jpg,-1
Seaplane carrier Wakamiya Japanese seaplane carrier Wakamiya,/home/hamed/projects/av_all/images/115.jpg,https://aise.blob.core.windows.net/aise1/115.jpg,-1
The 1923 motor glider in flight English Budig motorglider flying,/home/hamed/projects/av_all/images/116.jpg,https://aise.blob.core.windows.net/aise1/116.jpg,23
